CO2 (PPM), Latitude, Longitude, Altitude, Air Speed (m/s), Mode, Fixed Sats, Available Sats
440,44.3800427,-73.2583705,58.87,0.909999966621,STABILIZE,3,8
440,44.3800452,-73.258374,58.85,1.14999997616,STABILIZE,3,8
440,44.3800508,-73.2583809,58.87,1.07999992371,STABILIZE,3,8
439,44.380054,-73.2583839,58.93,1.24000000954,STABILIZE,3,8
439,44.3800575,-73.2583874,58.92,1.24000000954,STABILIZE,3,8
439,44.380062,-73.2583944,58.92,1.28999996185,STABILIZE,3,8
439,44.3800648,-73.2584002,58.87,1.41999995708,STABILIZE,3,8
439,44.3800691,-73.2584095,58.85,1.38999998569,STABILIZE,3,8
439,44.3800736,-73.2584175,58.79,1.16999995708,STABILIZE,3,8
439,44.3800778,-73.2584251,58.8,1.51999998093,STABILIZE,3,8
439,44.3800818,-73.258431,58.79,1.54999995232,STABILIZE,3,8
439,44.3800879,-73.2584387,58.84,1.28999996185,STABILIZE,3,8
439,44.3800932,-73.2584471,58.83,1.30999994278,STABILIZE,3,8
439,44.3800989,-73.2584545,58.91,1.42999994755,STABILIZE,3,8
438,44.380102,-73.2584593,58.92,1.10000002384,STABILIZE,3,8
438,44.3801054,-73.2584639,58.93,1.49000000954,STABILIZE,3,8
438,44.3801134,-73.2584742,58.91,1.51999998093,STABILIZE,3,8
438,44.3801178,-73.2584792,58.93,1.23000001907,STABILIZE,3,8
438,44.3801229,-73.2584854,58.9,1.05999994278,STABILIZE,3,8
438,44.380127,-73.2584892,58.9,1.67999994755,STABILIZE,3,8
438,44.3801335,-73.2584971,58.88,1.68999993801,STABILIZE,3,8
438,44.3801383,-73.2585012,58.89,1.51999998093,STABILIZE,3,8
438,44.3801475,-73.2585097,58.92,1.43999993801,STABILIZE,3,8
438,44.380152,-73.2585141,58.92,1.64999997616,STABILIZE,3,8
438,44.3801566,-73.2585194,58.88,1.57999992371,STABILIZE,3,8
438,44.3801653,-73.2585282,58.85,1.61000001431,STABILIZE,3,8
439,44.3801682,-73.2585329,58.86,1.25,STABILIZE,4,8
439,44.3801729,-73.2585409,58.87,1.41999995708,STABILIZE,4,8
439,44.3801758,-73.2585468,58.82,1.40999996662,STABILIZE,4,8
440,44.3801814,-73.2585548,58.79,1.59999990463,STABILIZE,4,8
440,44.3801875,-73.2585623,58.77,1.41999995708,STABILIZE,4,8
440,44.3801936,-73.2585681,58.71,1.44999992847,STABILIZE,4,8
440,44.3801971,-73.2585716,58.67,1.33999991417,STABILIZE,4,8
440,44.3802033,-73.2585787,58.65,1.53999996185,STABILIZE,4,8
440,44.3802079,-73.2585833,58.65,1.62000000477,STABILIZE,4,8
440,44.3802166,-73.2585928,58.61,1.54999995232,STABILIZE,4,8
440,44.3802205,-73.2585967,58.64,1.45999991894,STABILIZE,4,8
441,44.3802243,-73.2586015,58.61,1.30999994278,STABILIZE,4,8
441,44.3802305,-73.258608,58.61,1.51999998093,STABILIZE,4,8
441,44.3802361,-73.2586163,58.64,1.39999997616,STABILIZE,4,8
441,44.3802413,-73.2586239,58.67,1.33999991417,STABILIZE,4,8
442,44.3802447,-73.2586287,58.66,1.09000003338,STABILIZE,4,8
442,44.3802499,-73.2586357,58.69,1.41999995708,STABILIZE,4,8
442,44.3802558,-73.258644,58.7,1.59999990463,STABILIZE,4,8
441,44.3802612,-73.2586508,58.74,1.18999993801,STABILIZE,4,8
441,44.380265,-73.2586556,58.73,1.54999995232,STABILIZE,4,8
441,44.3802691,-73.2586598,58.73,1.25,STABILIZE,4,8
441,44.3802757,-73.2586649,58.76,1.54999995232,STABILIZE,4,8
441,44.380279,-73.2586688,58.73,1.02999997139,STABILIZE,4,8
441,44.3802861,-73.2586754,58.75,1.02999997139,STABILIZE,4,8
441,44.3802893,-73.2586784,58.76,1.23000001907,STABILIZE,4,8
441,44.3802949,-73.2586831,58.79,1.29999995232,STABILIZE,4,8
442,44.3802981,-73.2586883,58.87,0.979999959469,STABILIZE,4,8
442,44.3803055,-73.2586982,58.91,1.45999991894,STABILIZE,4,8
442,44.3803098,-73.2587033,58.9,1.41999995708,STABILIZE,4,8
442,44.3803158,-73.2587099,58.92,1.30999994278,STABILIZE,4,8
442,44.3803198,-73.2587148,58.92,1.26999998093,STABILIZE,4,8
442,44.3803273,-73.2587227,58.91,1.49000000954,STABILIZE,4,8
442,44.3803305,-73.2587269,58.89,1.43999993801,STABILIZE,4,8
441,44.3803348,-73.2587311,58.88,1.5,STABILIZE,4,8
441,44.3803409,-73.2587382,58.9,1.29999995232,STABILIZE,4,8
441,44.3803452,-73.2587417,58.93,1.5,STABILIZE,4,8
441,44.3803532,-73.2587495,58.91,1.26999998093,STABILIZE,4,8
442,44.3803576,-73.2587533,58.97,1.25,STABILIZE,4,8
